ClientID,Age,Gender,Annual_Income_k$,Spending_Score,Visit_Frequency_per_Month,Time_Spent_per_Visit_min,Online_Shopping_Ratio,Loyalty_Program,Days_Since_Last_Visit,Cluster
1333,50,Male,39,25,26,166,0.0535765596074079,Yes,86,1
1334,66,Female,110,28,14,34,0.1404990097955173,No,98,1
1335,46,Male,34,98,9,75,0.6225493962131138,Yes,38,3
1336,60,Male,121,25,27,122,0.2078238414588358,Yes,142,0
1337,39,Female,135,74,15,59,0.5040700797484243,No,52,2
1338,43,Female,132,78,12,71,0.5448816860293935,Yes,191,2
1339,45,Female,56,58,10,145,0.2835071902709394,No,190,1
1340,67,Male,127,94,19,7,0.9484251555414928,No,79,2
1341,38,Female,48,41,24,30,0.8424641068355752,Yes,15,3
1342,66,Male,25,25,19,61,0.7223735076327985,No,103,1
1343,24,Female,31,78,6,130,0.077993866409409,No,69,3
1344,34,Male,63,99,20,156,0.1061300193090194,Yes,193,3
1345,37,Female,25,48,24,57,0.4927813458649557,Yes,140,3
1346,58,Female,68,98,27,47,0.1607133491909856,Yes,107,2
1347,66,Female,40,10,6,53,0.978265463529474,Yes,46,1
1348,37,Female,41,99,8,46,0.1585202340274094,Yes,8,3
1349,39,Male,18,75,1,15,0.487467835463974,Yes,190,3
1350,45,Female,148,11,22,107,0.3641210568415054,No,33,0
1351,57,Female,19,85,17,102,0.639386421454098,Yes,156,1
1352,66,Male,26,21,17,150,0.1290364088894249,Yes,164,1
1353,24,Female,77,86,24,89,0.4303164280423909,No,170,3
1354,18,Male,57,45,15,104,0.2747050328071436,No,85,3
1355,49,Female,120,7,7,108,0.887751524671688,Yes,114,0
1356,30,Female,132,81,19,50,0.040585712134695,Yes,63,2
1357,47,Female,110,64,22,48,0.9137274940064593,No,151,2
1358,40,Male,111,64,25,26,0.8329941385530004,Yes,198,2
1359,68,Female,74,2,23,118,0.2975707164408154,Yes,33,1
1360,36,Female,60,76,28,129,0.7892906546771047,No,175,3
1361,49,Female,45,42,3,128,0.0312135603387475,Yes,11,1
1362,47,Male,90,82,29,34,0.9668655502933936,No,150,2
1363,46,Male,136,54,22,12,0.5265949425897893,Yes,96,2
1364,66,Female,97,75,11,102,0.3032810260654452,No,120,2
1365,62,Male,113,16,20,61,0.3625832125946771,No,140,0
1366,46,Female,24,18,29,115,0.0664053534604973,No,86,1
1367,47,Female,105,99,19,77,0.9893495140420392,Yes,101,2
1368,33,Female,132,59,9,119,0.0392919451506924,No,95,0
1369,57,Female,10,90,10,24,0.654907123147859,Yes,172,1
1370,36,Female,131,16,2,29,0.4427359277064583,No,113,0
1371,35,Female,135,6,1,23,0.9489162181887152,No,192,0
1372,18,Female,66,57,16,9,0.2459997403067951,No,46,3
1373,31,Male,90,47,18,79,0.5320868239380113,Yes,57,0
1374,68,Male,82,48,23,132,0.4823562085827529,Yes,132,1
1375,64,Male,79,42,26,76,0.7028664440501013,No,120,1
1376,67,Male,15,76,17,159,0.0680102319524205,Yes,117,1
1377,19,Male,93,60,6,44,0.1937891300233548,Yes,4,3
1378,45,Male,61,77,14,30,0.2145648200928498,Yes,187,3
1379,66,Male,12,4,23,31,0.7381507548416897,No,95,1
1380,67,Female,90,2,25,87,0.18913869632674,Yes,20,1
1381,47,Female,72,90,15,132,0.5734917638909767,No,151,3
1382,55,Female,58,59,14,174,0.2152438205009537,No,127,1
1383,68,Female,85,27,24,161,0.8616249500839784,No,123,1
1384,21,Male,121,27,22,171,0.9421854544896384,Yes,145,0
1385,18,Male,118,79,3,173,0.5184929749422404,No,20,3
1386,25,Female,74,72,24,37,0.3523088842091783,Yes,53,3
1387,46,Female,90,7,23,101,0.2340577750174991,Yes,137,0
1388,56,Male,24,63,19,115,0.0497810015230437,No,151,1
1389,20,Female,109,46,25,20,0.2685000761974954,No,103,0
1390,49,Female,41,63,12,27,0.6542357799453179,No,110,1
1391,27,Female,105,12,2,139,0.5336169313092108,Yes,115,0
1392,27,Female,137,13,3,30,0.9440412782809274,Yes,187,0
1393,36,Male,122,43,18,100,0.3962772624917006,No,56,0
1394,63,Female,92,17,29,16,0.6938633423283945,No,127,1
1395,51,Female,52,63,1,76,0.4893227474751214,Yes,150,1
1396,50,Male,125,81,20,137,0.5125762159242117,Yes,149,2
1397,40,Male,87,36,21,110,0.2677743146041175,No,195,0
1398,45,Female,67,85,29,121,0.4549507768419997,Yes,161,3
1399,49,Male,42,8,6,30,0.4707849970127072,Yes,119,1
1400,67,Female,23,69,5,137,0.7066425217489339,Yes,69,1
1401,24,Female,141,90,1,26,0.940639999186114,Yes,155,2
1402,46,Male,68,80,19,17,0.3293212774825043,Yes,94,3
1403,25,Female,92,36,1,160,0.0422004685812984,Yes,98,0
1404,18,Female,143,28,27,165,0.4962951255006397,No,166,0
1405,20,Female,130,93,21,111,0.5444613321491686,Yes,41,3
1406,41,Female,92,47,21,27,0.1684405511319152,No,150,0
1407,40,Male,36,76,16,101,0.7604646062760667,No,69,3
1408,25,Male,89,30,12,22,0.9849291084414916,Yes,1,0
1409,64,Female,143,23,27,121,0.9457747170084608,No,151,2
1410,54,Male,22,16,29,34,0.1971060388236521,No,144,1
1411,20,Female,73,14,22,30,0.8753632399007607,No,108,0
1412,68,Female,89,74,8,148,0.7044936364116847,Yes,64,2
1413,50,Female,132,71,26,43,0.4538465638069116,No,69,2
1414,45,Female,52,52,16,165,0.540610994324729,Yes,68,1
1415,64,Female,98,37,28,158,0.8496001749824581,No,120,2
1416,25,Male,104,29,1,170,0.4801349396383731,No,108,0
1417,51,Female,11,67,4,134,0.3732073691051268,No,59,1
1418,52,Male,129,15,10,117,0.4932474930259858,No,177,0
1419,49,Male,31,47,11,138,0.5791298040350491,Yes,92,1
1420,41,Female,124,46,17,50,0.1890776537783488,No,11,0
1421,31,Female,66,52,25,54,0.9009077302669908,No,102,3
1422,49,Female,81,19,27,170,0.6741869488296138,Yes,174,0
1423,63,Female,16,77,23,110,0.6332689173374889,Yes,194,1
1424,60,Female,128,21,7,150,0.0994962261806381,Yes,111,0
1425,33,Male,123,64,12,159,0.6041739381725918,No,64,2
1426,21,Female,25,37,21,173,0.1209606622384923,Yes,154,3
1427,69,Female,92,27,7,76,0.078697675195399,Yes,47,1
1428,54,Male,81,55,12,78,0.5273108956423933,Yes,87,2
1429,38,Male,133,29,15,21,0.402785534046495,Yes,61,0
1430,31,Female,122,20,2,161,0.5888102701562232,Yes,43,0
1431,48,Male,21,25,14,74,0.0892221680572386,Yes,146,1
1432,65,Female,135,70,13,154,0.4309830628472584,No,186,2
1433,35,Male,62,63,4,10,0.1747867150451579,Yes,135,3
1434,24,Male,84,36,14,30,0.9871000859241166,No,54,0
1435,27,Female,142,2,14,171,0.5611502124351744,Yes,107,0
1436,24,Male,36,22,16,144,0.6874368609408673,Yes,46,0
1437,50,Male,149,96,7,103,0.3254182806826078,Yes,1,2
1438,40,Male,143,16,19,146,0.0947389147793441,No,112,0
1439,38,Male,106,18,2,26,0.9758708627835366,Yes,166,0
1440,36,Male,14,69,10,55,0.2862590353831832,Yes,172,3
1441,65,Male,66,54,18,155,0.4238081851735742,Yes,159,1
1442,36,Female,87,30,29,108,0.649863921702575,Yes,192,0
1443,53,Female,78,45,17,93,0.0246972976861112,No,165,1
1444,46,Male,127,19,5,145,0.8102591305172869,No,10,0
1445,35,Female,129,87,12,142,0.5365781900286203,No,137,2
1446,19,Female,68,34,6,13,0.2782171870688221,No,111,0
1447,18,Female,42,13,22,83,0.0616079852924692,No,186,0
1448,64,Male,71,43,9,56,0.1624984154744414,Yes,89,1
1449,22,Female,59,62,20,134,0.8950338588534369,Yes,54,3
1450,37,Male,121,93,1,157,0.686024223935891,Yes,147,2
1451,28,Female,28,22,22,17,0.2499017216368898,No,16,0
1452,59,Male,132,52,15,55,0.0656007649450295,Yes,67,2
1453,19,Male,56,52,21,38,0.6906153123866363,No,132,3
1454,20,Female,42,36,26,39,0.5724077259677651,Yes,187,3
1455,40,Female,93,73,6,135,0.404519524458235,No,150,3
1456,29,Male,144,19,19,124,0.3636114491900638,Yes,173,0
1457,37,Female,88,38,18,74,0.2168142759291083,Yes,51,0
1458,22,Female,23,70,6,151,0.6696112565375176,Yes,137,3
1459,54,Female,137,79,13,71,0.9706680277938704,Yes,173,2
1460,55,Male,63,57,1,107,0.1757152458368258,No,155,1
1461,47,Male,38,20,23,77,0.5971166200155034,Yes,96,1
1462,26,Female,33,9,23,120,0.4241850557459762,Yes,170,0
1463,51,Female,91,32,26,137,0.4466887217446649,Yes,153,0
1464,61,Female,72,4,13,71,0.2541472801278144,No,182,1
1465,52,Male,114,50,7,143,0.8251348756614191,Yes,47,2
1466,69,Male,66,82,15,125,0.4852556041472411,Yes,28,2
1467,39,Female,145,5,12,98,0.5434058521982641,Yes,26,0
1468,61,Female,71,20,27,133,0.3047609127973257,Yes,145,1
1469,41,Female,26,87,26,95,0.1818084656669497,Yes,103,3
1470,34,Female,75,75,1,96,0.0859103882028204,No,59,3
1471,27,Female,15,37,15,67,0.7141191409249159,No,105,3
1472,47,Female,67,22,4,33,0.1962342816878556,No,68,1
1473,63,Male,78,58,13,16,0.6900753541887977,Yes,113,2
1474,40,Female,71,68,23,81,0.3903764460469539,No,20,3
1475,49,Male,91,93,27,45,0.4157748009896514,Yes,151,2
1476,34,Female,80,44,25,134,0.4691774960927717,Yes,101,0
1477,67,Female,140,34,5,41,0.3677085081275432,Yes,130,2
1478,68,Male,19,77,29,177,0.10061997722259,Yes,94,1
1479,34,Male,107,42,2,28,0.3096318100028458,No,189,0
1480,31,Male,98,9,23,103,0.6637343606939384,No,104,0
1481,26,Male,44,95,26,154,0.665784401468871,No,124,3
1482,57,Female,11,7,1,104,0.2862243072399943,Yes,1,1
1483,19,Male,133,68,16,143,0.4601026265576879,No,65,3
1484,62,Female,33,19,23,62,0.1934472280119374,No,112,1
1485,42,Male,83,94,6,178,0.2103720815298357,Yes,169,3
1486,56,Female,31,31,23,33,0.0230470884066074,No,161,1
1487,26,Female,48,35,16,167,0.8967465499077446,Yes,41,3
1488,39,Female,29,57,14,147,0.2107066650749062,No,19,3
1489,60,Female,50,85,29,64,0.2275338769364633,No,96,1
1490,63,Female,117,61,26,99,0.2796014326451318,No,67,2
1491,21,Female,93,31,3,46,0.127408071695429,Yes,172,0
1492,43,Male,120,83,15,47,0.6392628831813628,No,74,2
1493,46,Female,75,95,3,78,0.0751429531775865,No,124,3
1494,62,Male,62,53,23,164,0.1342024263263502,No,169,1
1495,51,Male,43,32,29,68,0.6447567265900929,No,46,1
1496,40,Female,76,66,2,6,0.3396606204814427,Yes,4,3
1497,54,Male,143,59,1,156,0.707947826701189,Yes,48,2
1498,28,Female,36,10,9,70,0.557424744670142,No,123,0
1499,23,Male,19,2,9,170,0.256021173061513,No,36,0
1500,35,Female,82,66,23,35,0.6508279504893281,No,161,3
